"week","requirement_cluster","review_dataset","count"
"2019-28",75,"zomato",1
"2019-28",76,"foodpanda",26
"2019-28",76,"ubereats",21
"2019-28",76,"zomato",52
"2019-28",77,"foodpanda",26
"2019-28",77,"ubereats",47
"2019-28",77,"zomato",77
"2019-28",78,"foodpanda",4
"2019-28",78,"ubereats",16
"2019-28",78,"zomato",42
"2019-28",79,"zomato",4
"2019-28",80,"zomato",1
"2019-28",81,"foodpanda",2
"2019-28",81,"ubereats",2
"2019-28",81,"zomato",8
"2019-28",82,"foodpanda",5
"2019-28",82,"ubereats",10
"2019-28",82,"zomato",16
"2019-28",83,"zomato",8
"2019-28",84,"foodpanda",538
"2019-28",84,"ubereats",986
"2019-28",84,"zomato",2160
"2019-28",85,"foodpanda",2
"2019-28",85,"ubereats",19
"2019-28",85,"zomato",22
"2019-28",86,"ubereats",3
"2019-28",87,"zomato",2
"2019-28",88,"foodpanda",17
"2019-28",88,"ubereats",21
"2019-28",88,"zomato",72
"2019-28",90,"foodpanda",19
"2019-28",90,"ubereats",38
"2019-28",90,"zomato",117
"2019-28",91,"ubereats",6
"2019-28",91,"zomato",7
"2019-28",92,"foodpanda",67
"2019-28",92,"ubereats",108
"2019-28",92,"zomato",250
"2019-28",93,"foodpanda",6
"2019-28",93,"zomato",8
"2019-28",94,"zomato",2
"2019-28",95,"foodpanda",47
"2019-28",95,"ubereats",4
"2019-28",95,"zomato",10
"2019-28",96,"foodpanda",25
"2019-28",96,"ubereats",54
"2019-28",96,"zomato",120
"2019-28",97,"foodpanda",11
"2019-28",97,"ubereats",37
"2019-28",97,"zomato",57
"2019-28",99,"foodpanda",17
"2019-28",99,"ubereats",17
"2019-28",99,"zomato",49
"2019-28",100,"foodpanda",16
"2019-28",100,"ubereats",4
"2019-28",100,"zomato",68
"2019-28",101,"foodpanda",9
"2019-28",101,"ubereats",60
"2019-28",101,"zomato",86
"2019-28",102,"foodpanda",5
"2019-28",102,"ubereats",7
"2019-28",102,"zomato",13
"2019-28",103,"foodpanda",1
"2019-28",103,"ubereats",3
"2019-28",103,"zomato",5
"2019-28",104,"foodpanda",58
"2019-28",104,"ubereats",100
"2019-28",104,"zomato",156
"2019-28",105,"foodpanda",5
"2019-28",105,"ubereats",54
"2019-28",105,"zomato",156
"2019-28",106,"foodpanda",17
"2019-28",106,"ubereats",50
"2019-28",106,"zomato",62
"2019-28",108,"zomato",14
"2019-28",109,"foodpanda",11
"2019-28",109,"ubereats",11
"2019-28",109,"zomato",40
"2019-28",110,"ubereats",13
"2019-28",110,"zomato",53
"2019-28",111,"foodpanda",57
"2019-28",111,"ubereats",88
"2019-28",111,"zomato",187
"2019-28",113,"zomato",8
"2019-28",114,"foodpanda",1
"2019-28",114,"ubereats",4
"2019-28",114,"zomato",19
"2019-28",115,"foodpanda",7
"2019-28",115,"ubereats",8
"2019-28",115,"zomato",36
"2019-28",116,"ubereats",10
"2019-28",116,"zomato",11
"2019-28",117,"foodpanda",7
"2019-28",117,"ubereats",52
"2019-28",117,"zomato",77
"2019-28",118,"foodpanda",3
"2019-28",118,"ubereats",18
"2019-28",118,"zomato",12
"2019-28",119,"ubereats",1
"2019-28",119,"zomato",5
"2019-28",120,"foodpanda",20
"2019-28",120,"ubereats",16
"2019-28",120,"zomato",87
"2019-28",121,"foodpanda",38
"2019-28",121,"ubereats",40
"2019-28",121,"zomato",115
"2019-28",122,"ubereats",3
"2019-28",122,"zomato",7
"2019-28",123,"foodpanda",11
"2019-28",123,"ubereats",26
"2019-28",123,"zomato",36
"2019-28",124,"foodpanda",1
"2019-28",124,"ubereats",12
"2019-28",124,"zomato",1
"2019-28",125,"ubereats",1
"2019-28",125,"zomato",9
"2019-28",126,"foodpanda",22
"2019-28",126,"ubereats",29
"2019-28",126,"zomato",83
"2019-28",127,"ubereats",1
"2019-28",128,"foodpanda",9
"2019-28",128,"ubereats",24
"2019-28",128,"zomato",41
"2019-28",129,"foodpanda",10
"2019-28",129,"ubereats",20
"2019-28",129,"zomato",44
"2019-28",130,"ubereats",6
"2019-28",130,"zomato",2
"2019-28",131,"foodpanda",8
"2019-28",131,"ubereats",8
"2019-28",131,"zomato",33
"2019-28",132,"foodpanda",28
"2019-28",132,"ubereats",39
"2019-28",132,"zomato",122
"2019-28",133,"foodpanda",1
"2019-28",133,"zomato",2
"2019-28",134,"foodpanda",2
"2019-28",134,"ubereats",5
"2019-28",135,"foodpanda",3
"2019-28",135,"ubereats",7
"2019-28",135,"zomato",3
"2019-28",136,"ubereats",2
"2019-28",136,"zomato",19
"2019-28",137,"ubereats",4
"2019-28",137,"zomato",11
"2019-28",138,"ubereats",1
"2019-28",138,"zomato",1
"2019-28",139,"foodpanda",27
"2019-28",139,"ubereats",49
"2019-28",139,"zomato",95
"2019-28",140,"foodpanda",4
"2019-28",140,"ubereats",4
"2019-28",140,"zomato",16
"2019-28",141,"ubereats",1
"2019-28",141,"zomato",5
"2019-28",142,"foodpanda",9
"2019-28",142,"ubereats",16
"2019-28",142,"zomato",38
"2019-28",143,"ubereats",1
"2019-28",143,"zomato",1
"2019-28",144,"ubereats",3
"2019-28",144,"zomato",9
"2019-28",146,"foodpanda",3
"2019-28",146,"ubereats",11
"2019-28",146,"zomato",18
"2019-28",148,"foodpanda",10
"2019-28",148,"ubereats",30
"2019-28",148,"zomato",79
"2019-28",149,"foodpanda",3
"2019-28",149,"ubereats",5
"2019-28",149,"zomato",41
"2019-28",150,"ubereats",9
"2019-28",150,"zomato",16
"2019-28",151,"foodpanda",5
"2019-28",151,"ubereats",10
"2019-28",151,"zomato",15
"2019-28",152,"zomato",5
"2019-28",153,"foodpanda",545
"2019-28",153,"ubereats",800
"2019-28",153,"zomato",1949
"2019-28",154,"ubereats",4
"2019-28",155,"foodpanda",4
"2019-28",155,"zomato",5
"2019-28",156,"foodpanda",11
"2019-28",156,"ubereats",22
"2019-28",156,"zomato",28
"2019-28",157,"foodpanda",5
"2019-28",157,"ubereats",49
"2019-28",157,"zomato",60
"2019-28",158,"foodpanda",3
"2019-28",158,"ubereats",16
"2019-28",158,"zomato",22
"2019-28",159,"zomato",1
"2019-28",160,"foodpanda",20
"2019-28",160,"ubereats",40
"2019-28",160,"zomato",115
"2019-28",161,"foodpanda",12
"2019-28",161,"ubereats",7
"2019-28",161,"zomato",30
"2019-28",162,"zomato",2
"2019-28",163,"foodpanda",16
"2019-28",163,"ubereats",102
"2019-28",163,"zomato",93
"2019-28",164,"foodpanda",5
"2019-28",164,"ubereats",3
"2019-28",164,"zomato",6
"2019-28",165,"foodpanda",96
"2019-28",165,"ubereats",125
"2019-28",165,"zomato",440
"2019-28",166,"ubereats",4
"2019-28",166,"zomato",7
"2019-28",167,"zomato",11
"2019-28",168,"foodpanda",49
"2019-28",168,"ubereats",99
"2019-28",168,"zomato",207
"2019-28",169,"ubereats",2
"2019-28",169,"zomato",12
"2019-28",170,"ubereats",3
"2019-28",171,"ubereats",5
"2019-28",171,"zomato",3
"2019-28",172,"foodpanda",1
"2019-28",173,"foodpanda",3
"2019-28",173,"ubereats",5
"2019-28",173,"zomato",7
"2019-28",174,"foodpanda",23
"2019-28",174,"ubereats",28
"2019-28",174,"zomato",66
"2019-28",175,"ubereats",1
"2019-28",175,"zomato",10
"2019-28",176,"ubereats",8
"2019-28",177,"foodpanda",68
"2019-28",177,"ubereats",132
"2019-28",177,"zomato",255
"2019-28",178,"foodpanda",3
"2019-28",178,"ubereats",11
"2019-28",178,"zomato",18
"2019-28",179,"foodpanda",9
"2019-28",179,"ubereats",20
"2019-28",179,"zomato",56
"2019-28",180,"zomato",20
"2019-28",181,"foodpanda",40
"2019-28",183,"foodpanda",14
"2019-28",183,"ubereats",25
"2019-28",183,"zomato",21
"2019-28",185,"foodpanda",11
"2019-28",185,"ubereats",24
"2019-28",185,"zomato",45
"2019-28",186,"foodpanda",11
"2019-28",186,"ubereats",38
"2019-28",186,"zomato",72
"2019-28",187,"foodpanda",1
"2019-28",187,"ubereats",15
"2019-28",187,"zomato",13
"2019-28",188,"ubereats",1
"2019-28",188,"zomato",6
"2019-28",189,"foodpanda",1
"2019-28",189,"ubereats",1
"2019-28",190,"foodpanda",17
"2019-28",190,"ubereats",6
"2019-28",190,"zomato",31
"2019-28",191,"foodpanda",54
"2019-28",191,"ubereats",118
"2019-28",191,"zomato",247
"2019-28",192,"foodpanda",9
"2019-28",192,"ubereats",15
"2019-28",192,"zomato",30
"2019-28",193,"foodpanda",14
"2019-28",193,"ubereats",24
"2019-28",193,"zomato",72
"2019-28",194,"foodpanda",4
"2019-28",194,"ubereats",2
"2019-28",194,"zomato",4
"2019-28",195,"foodpanda",14
"2019-28",195,"ubereats",12
"2019-28",195,"zomato",35
"2019-28",197,"foodpanda",9
"2019-28",197,"ubereats",6
"2019-28",197,"zomato",30
"2019-28",198,"foodpanda",77
"2019-28",198,"ubereats",82
"2019-28",198,"zomato",262
"2019-28",199,"zomato",14
"2019-28",200,"zomato",1
"2019-28",201,"foodpanda",2
"2019-28",201,"ubereats",4
"2019-28",201,"zomato",17
"2019-28",202,"foodpanda",7
"2019-28",202,"ubereats",1
"2019-28",202,"zomato",13
"2019-28",203,"foodpanda",125
"2019-28",203,"ubereats",213
"2019-28",203,"zomato",603
"2019-28",204,"zomato",22
"2019-28",205,"foodpanda",3
"2019-28",205,"ubereats",6
"2019-28",205,"zomato",10
"2019-28",206,"ubereats",7
"2019-28",206,"zomato",7
"2019-28",207,"ubereats",8
"2019-28",207,"zomato",17
"2019-28",208,"foodpanda",3
"2019-28",208,"zomato",1
"2019-28",209,"foodpanda",22
"2019-28",209,"ubereats",24
"2019-28",209,"zomato",20
"2019-28",210,"foodpanda",7
"2019-28",210,"ubereats",9
"2019-28",210,"zomato",14
"2019-28",211,"foodpanda",23
"2019-28",211,"ubereats",47
"2019-28",211,"zomato",152
"2019-28",212,"ubereats",2
"2019-28",212,"zomato",4
"2019-28",213,"foodpanda",4
"2019-28",213,"ubereats",5
"2019-28",213,"zomato",19
"2019-28",214,"ubereats",2
"2019-28",215,"foodpanda",5
"2019-28",215,"ubereats",9
"2019-28",215,"zomato",6
"2019-28",216,"zomato",6
"2019-28",217,"ubereats",3
"2019-28",217,"zomato",6
"2019-28",219,"foodpanda",6
"2019-28",219,"ubereats",3
"2019-28",219,"zomato",13
"2019-28",220,"zomato",3
"2019-28",221,"foodpanda",6
"2019-28",221,"ubereats",5
"2019-28",221,"zomato",10
"2019-28",222,"foodpanda",32
"2019-28",222,"ubereats",67
"2019-28",222,"zomato",136
"2019-28",223,"foodpanda",4
"2019-28",223,"ubereats",1
"2019-28",223,"zomato",16
"2019-28",224,"ubereats",5
"2019-28",225,"foodpanda",4
"2019-28",225,"ubereats",6
"2019-28",225,"zomato",19
"2019-28",226,"foodpanda",41
"2019-28",226,"ubereats",60
"2019-28",226,"zomato",195
"2019-28",227,"foodpanda",5
"2019-28",227,"ubereats",16
"2019-28",227,"zomato",20
"2019-28",228,"foodpanda",10
"2019-28",228,"ubereats",19
"2019-28",228,"zomato",22
"2019-28",229,"foodpanda",2
"2019-28",229,"zomato",7
"2019-28",230,"foodpanda",1
"2019-28",230,"zomato",4
"2019-28",232,"foodpanda",46
"2019-28",232,"ubereats",62
"2019-28",232,"zomato",186
"2019-28",233,"foodpanda",2
"2019-28",233,"ubereats",17
"2019-28",233,"zomato",65
"2019-28",235,"foodpanda",96
"2019-28",235,"ubereats",191
"2019-28",235,"zomato",376
"2019-28",236,"foodpanda",3
"2019-28",236,"ubereats",33
"2019-28",236,"zomato",21
"2019-28",237,"foodpanda",4
"2019-28",237,"ubereats",18
"2019-28",237,"zomato",43
"2019-28",238,"foodpanda",14
"2019-28",238,"ubereats",8
"2019-28",238,"zomato",22
"2019-28",239,"foodpanda",14
"2019-28",239,"ubereats",9
"2019-28",239,"zomato",23
"2019-28",241,"foodpanda",36
"2019-28",241,"ubereats",70
"2019-28",241,"zomato",292
"2019-28",242,"ubereats",14
"2019-28",242,"zomato",6
"2019-28",243,"foodpanda",3
"2019-28",243,"ubereats",4
"2019-28",243,"zomato",8
"2019-28",244,"foodpanda",15
"2019-28",244,"ubereats",13
"2019-28",244,"zomato",84
"2019-28",245,"foodpanda",18
"2019-28",245,"ubereats",41
"2019-28",245,"zomato",118
"2019-28",246,"foodpanda",13
"2019-28",246,"ubereats",25
"2019-28",246,"zomato",53
"2019-28",247,"foodpanda",6
"2019-28",247,"ubereats",11
"2019-28",247,"zomato",14
"2019-28",248,"foodpanda",10
"2019-28",248,"ubereats",16
"2019-28",248,"zomato",34
"2019-28",249,"foodpanda",19
"2019-28",249,"ubereats",23
"2019-28",249,"zomato",91
"2019-28",250,"foodpanda",23
"2019-28",250,"ubereats",132
"2019-28",250,"zomato",170
"2019-28",251,"zomato",4
"2019-28",252,"foodpanda",2423
"2019-28",252,"ubereats",4008
"2019-28",252,"zomato",8950
"2019-28",253,"foodpanda",9
"2019-28",253,"ubereats",18
"2019-28",253,"zomato",15
"2019-28",255,"foodpanda",114
"2019-28",255,"ubereats",136
"2019-28",255,"zomato",339
"2019-28",258,"foodpanda",6
"2019-28",258,"zomato",6
"2019-28",259,"foodpanda",1
"2019-28",259,"zomato",8
"2019-28",260,"foodpanda",4
"2019-28",260,"ubereats",1
"2019-28",260,"zomato",7
"2019-28",261,"foodpanda",52
"2019-28",261,"ubereats",67
"2019-28",261,"zomato",217
"2019-28",262,"zomato",2
"2019-28",263,"zomato",2
"2019-28",264,"foodpanda",5
"2019-28",264,"ubereats",4
"2019-28",264,"zomato",61
"2019-28",265,"ubereats",19
"2019-28",265,"zomato",30
"2019-28",266,"foodpanda",25
"2019-28",266,"ubereats",31
"2019-28",266,"zomato",24
"2019-28",267,"ubereats",7
"2019-28",267,"zomato",44
"2019-28",268,"foodpanda",15
"2019-28",268,"ubereats",7
"2019-28",268,"zomato",31
"2019-28",270,"foodpanda",12
"2019-28",270,"ubereats",11
"2019-28",270,"zomato",54
"2019-28",271,"foodpanda",13
"2019-28",271,"ubereats",30
"2019-28",271,"zomato",66
"2019-28",273,"foodpanda",142
"2019-28",273,"ubereats",261
"2019-28",273,"zomato",691
"2019-28",274,"foodpanda",8
"2019-28",274,"ubereats",10
"2019-28",274,"zomato",24
"2019-28",275,"ubereats",3
"2019-28",275,"zomato",1
"2019-28",276,"foodpanda",2
"2019-28",276,"zomato",17
"2019-28",277,"foodpanda",6
"2019-28",277,"ubereats",11
"2019-28",277,"zomato",23
"2019-28",278,"foodpanda",15
"2019-28",278,"ubereats",24
"2019-28",278,"zomato",76
"2019-28",279,"foodpanda",10
"2019-28",279,"ubereats",27
"2019-28",279,"zomato",81
"2019-28",281,"foodpanda",6
"2019-28",281,"zomato",38
"2019-28",283,"foodpanda",21
"2019-28",283,"ubereats",10
"2019-28",283,"zomato",54
"2019-28",284,"foodpanda",11
"2019-28",284,"ubereats",7
"2019-28",284,"zomato",19
"2019-28",285,"foodpanda",6
"2019-28",285,"zomato",39
"2019-28",286,"zomato",5
"2019-28",287,"ubereats",1
"2019-28",287,"zomato",29
"2019-28",288,"foodpanda",4
"2019-28",288,"ubereats",4
"2019-28",288,"zomato",8
"2019-28",289,"foodpanda",27
"2019-28",289,"ubereats",57
"2019-28",289,"zomato",167
"2019-28",290,"foodpanda",5
"2019-28",290,"zomato",2
"2019-28",291,"foodpanda",7
"2019-28",291,"ubereats",11
"2019-28",291,"zomato",43
"2019-28",292,"zomato",6
"2019-28",293,"foodpanda",1
"2019-28",293,"ubereats",4
"2019-28",293,"zomato",6
"2019-28",294,"ubereats",10
"2019-28",295,"foodpanda",1
"2019-28",295,"zomato",8
"2019-28",296,"zomato",2
"2019-28",298,"foodpanda",1
"2019-28",298,"ubereats",9
"2019-28",298,"zomato",4
"2019-28",299,"foodpanda",68
"2019-28",299,"ubereats",82
"2019-28",299,"zomato",251
"2019-27",1,"foodpanda",142
"2019-27",1,"ubereats",343
"2019-27",1,"zomato",636
"2019-27",2,"foodpanda",8
"2019-27",2,"ubereats",24
"2019-27",2,"zomato",58
"2019-27",3,"foodpanda",3
"2019-27",3,"ubereats",1
"2019-27",4,"foodpanda",1
"2019-27",4,"ubereats",5
"2019-27",4,"zomato",19
"2019-27",5,"foodpanda",74
"2019-27",5,"ubereats",79
"2019-27",5,"zomato",231
"2019-27",6,"foodpanda",28
"2019-27",6,"ubereats",59
"2019-27",6,"zomato",100
"2019-27",8,"foodpanda",1
"2019-27",9,"ubereats",6
"2019-27",9,"zomato",12
"2019-27",10,"foodpanda",6
"2019-27",10,"ubereats",11
"2019-27",10,"zomato",25
"2019-27",11,"foodpanda",7
"2019-27",11,"ubereats",16
"2019-27",11,"zomato",14
"2019-27",13,"foodpanda",10
"2019-27",13,"ubereats",7
"2019-27",13,"zomato",33
"2019-27",14,"foodpanda",37
"2019-27",14,"ubereats",114
"2019-27",14,"zomato",170
"2019-27",15,"foodpanda",6
"2019-27",15,"ubereats",5
"2019-27",15,"zomato",5
"2019-27",16,"ubereats",3
"2019-27",16,"zomato",2
"2019-27",17,"foodpanda",25
"2019-27",17,"ubereats",20
"2019-27",17,"zomato",78
"2019-27",18,"foodpanda",18
"2019-27",18,"ubereats",9
"2019-27",18,"zomato",9
"2019-27",19,"foodpanda",1
"2019-27",19,"zomato",1
"2019-27",20,"foodpanda",12
"2019-27",20,"ubereats",30
"2019-27",20,"zomato",78
"2019-27",21,"foodpanda",7
"2019-27",21,"ubereats",12
"2019-27",21,"zomato",26
"2019-27",22,"foodpanda",8
"2019-27",22,"ubereats",10
"2019-27",22,"zomato",18
"2019-27",23,"foodpanda",126
"2019-27",23,"ubereats",322
"2019-27",23,"zomato",683
"2019-27",24,"foodpanda",7
"2019-27",24,"ubereats",15
"2019-27",24,"zomato",22
"2019-27",26,"foodpanda",15
"2019-27",26,"ubereats",50
"2019-27",26,"zomato",30
"2019-27",27,"foodpanda",14
"2019-27",27,"ubereats",51
"2019-27",27,"zomato",97
"2019-27",28,"foodpanda",4
"2019-27",28,"ubereats",1
"2019-27",28,"zomato",1
"2019-27",29,"foodpanda",5
"2019-27",29,"ubereats",14
"2019-27",29,"zomato",22
"2019-27",30,"foodpanda",1
"2019-27",30,"zomato",1
"2019-27",31,"foodpanda",3
"2019-27",31,"ubereats",3
"2019-27",31,"zomato",11
"2019-27",32,"foodpanda",99
"2019-27",32,"ubereats",221
"2019-27",32,"zomato",440
"2019-27",33,"foodpanda",2
"2019-27",33,"ubereats",7
"2019-27",33,"zomato",37
"2019-27",34,"ubereats",12
"2019-27",34,"zomato",18
"2019-27",35,"ubereats",7
"2019-27",35,"zomato",6
"2019-27",36,"foodpanda",21
"2019-27",36,"ubereats",58
"2019-27",36,"zomato",84
"2019-27",37,"ubereats",16
"2019-27",37,"zomato",7
"2019-27",39,"zomato",24
"2019-27",40,"foodpanda",27
"2019-27",40,"ubereats",37
"2019-27",40,"zomato",54
"2019-27",42,"foodpanda",14
"2019-27",42,"ubereats",19
"2019-27",42,"zomato",43
"2019-27",43,"foodpanda",6
"2019-27",43,"ubereats",83
"2019-27",43,"zomato",28
"2019-27",44,"zomato",4
"2019-27",45,"ubereats",17
"2019-27",45,"zomato",4
"2019-27",46,"zomato",2
"2019-27",47,"foodpanda",11
"2019-27",47,"ubereats",35
"2019-27",47,"zomato",28
"2019-27",48,"foodpanda",8
"2019-27",48,"ubereats",20
"2019-27",48,"zomato",32
"2019-27",49,"foodpanda",2
"2019-27",49,"ubereats",1
"2019-27",49,"zomato",10
"2019-27",50,"foodpanda",7
"2019-27",50,"ubereats",3
"2019-27",50,"zomato",32
"2019-27",51,"ubereats",15
"2019-27",51,"zomato",35
"2019-27",52,"foodpanda",5
"2019-27",52,"ubereats",16
"2019-27",52,"zomato",16
"2019-27",53,"foodpanda",6
"2019-27",53,"ubereats",22
"2019-27",53,"zomato",12
"2019-27",54,"zomato",10
"2019-27",55,"foodpanda",3
"2019-27",55,"ubereats",55
"2019-27",55,"zomato",46
"2019-27",56,"foodpanda",3
"2019-27",56,"ubereats",10
"2019-27",56,"zomato",34
"2019-27",57,"foodpanda",3
"2019-27",57,"ubereats",4
"2019-27",57,"zomato",15
"2019-27",58,"foodpanda",4
"2019-27",58,"ubereats",12
"2019-27",58,"zomato",5
"2019-27",59,"foodpanda",89
"2019-27",59,"ubereats",213
"2019-27",59,"zomato",425
"2019-27",60,"foodpanda",3
"2019-27",60,"ubereats",10
"2019-27",61,"foodpanda",9
"2019-27",61,"ubereats",10
"2019-27",61,"zomato",33
"2019-27",62,"foodpanda",1
"2019-27",62,"ubereats",2
"2019-27",62,"zomato",15
"2019-27",63,"foodpanda",31
"2019-27",63,"ubereats",32
"2019-27",63,"zomato",105
"2019-27",64,"ubereats",2
"2019-27",64,"zomato",5
"2019-27",65,"ubereats",102
"2019-27",65,"zomato",22
"2019-27",66,"zomato",10
"2019-27",67,"foodpanda",38
"2019-27",67,"ubereats",82
"2019-27",67,"zomato",127
"2019-27",68,"ubereats",11
"2019-27",68,"zomato",2
"2019-27",69,"foodpanda",37
"2019-27",69,"ubereats",86
"2019-27",69,"zomato",265
"2019-27",71,"foodpanda",42
"2019-27",71,"ubereats",95
"2019-27",71,"zomato",173
"2019-27",72,"foodpanda",2
"2019-27",72,"ubereats",13
"2019-27",72,"zomato",3
"2019-27",73,"foodpanda",3
"2019-27",73,"ubereats",21
"2019-27",73,"zomato",47
"2019-27",74,"foodpanda",4
"2019-27",74,"ubereats",35
"2019-27",74,"zomato",65
"2019-27",75,"ubereats",2
"2019-27",75,"zomato",6
"2019-27",76,"foodpanda",28
"2019-27",76,"ubereats",64
"2019-27",76,"zomato",68
"2019-27",77,"foodpanda",11
"2019-27",77,"ubereats",55
"2019-27",77,"zomato",75
"2019-27",78,"foodpanda",9
"2019-27",78,"ubereats",16
"2019-27",78,"zomato",45
"2019-27",81,"foodpanda",1
"2019-27",81,"ubereats",4
"2019-27",81,"zomato",3
"2019-27",82,"foodpanda",3
"2019-27",82,"ubereats",7
"2019-27",82,"zomato",20
"2019-27",83,"foodpanda",3
"2019-27",83,"zomato",4
"2019-27",84,"foodpanda",477
"2019-27",84,"ubereats",1118
"2019-27",84,"zomato",2132
"2019-27",85,"foodpanda",5
"2019-27",85,"ubereats",4
"2019-27",85,"zomato",6
"2019-27",86,"zomato",3
"2019-27",87,"foodpanda",5
"2019-27",87,"ubereats",3
"2019-27",87,"zomato",8
"2019-27",88,"foodpanda",9
"2019-27",88,"ubereats",77
"2019-27",88,"zomato",75
"2019-27",89,"zomato",4
"2019-27",90,"foodpanda",24
"2019-27",90,"ubereats",22
"2019-27",90,"zomato",118
"2019-27",91,"foodpanda",6
"2019-27",91,"zomato",5
"2019-27",92,"foodpanda",45
"2019-27",92,"ubereats",83
"2019-27",92,"zomato",276
"2019-27",93,"ubereats",6
"2019-27",93,"zomato",17
"2019-27",95,"foodpanda",12
"2019-27",95,"ubereats",8
"2019-27",95,"zomato",24
"2019-27",96,"foodpanda",24
"2019-27",96,"ubereats",66
"2019-27",96,"zomato",93
"2019-27",97,"foodpanda",18
"2019-27",97,"ubereats",62
"2019-27",97,"zomato",99
"2019-27",98,"ubereats",2
"2019-27",98,"zomato",8
"2019-27",99,"foodpanda",22
"2019-27",99,"ubereats",36
"2019-27",99,"zomato",48
"2019-27",100,"foodpanda",1
"2019-27",100,"ubereats",12
"2019-27",100,"zomato",39
"2019-27",101,"foodpanda",12
"2019-27",101,"ubereats",51
"2019-27",101,"zomato",80
"2019-27",102,"ubereats",3
"2019-27",102,"zomato",12
"2019-27",103,"foodpanda",1
"2019-27",103,"ubereats",9
"2019-27",103,"zomato",16
"2019-27",104,"foodpanda",55
"2019-27",104,"ubereats",88
"2019-27",104,"zomato",187
"2019-27",105,"foodpanda",29
"2019-27",105,"ubereats",48
"2019-27",105,"zomato",138
"2019-27",106,"foodpanda",12
"2019-27",106,"ubereats",31
"2019-27",106,"zomato",55
"2019-27",107,"zomato",1
"2019-27",108,"zomato",13
"2019-27",109,"foodpanda",12
"2019-27",109,"ubereats",12
"2019-27",109,"zomato",23
"2019-27",110,"ubereats",27
"2019-27",110,"zomato",55
"2019-27",111,"foodpanda",36
"2019-27",111,"ubereats",78
"2019-27",111,"zomato",183
"2019-27",113,"zomato",2
"2019-27",114,"foodpanda",6
"2019-27",114,"ubereats",13
"2019-27",114,"zomato",30
"2019-27",115,"foodpanda",26
"2019-27",115,"ubereats",25
"2019-27",115,"zomato",39
"2019-27",116,"foodpanda",1
"2019-27",116,"ubereats",16
"2019-27",117,"foodpanda",7
"2019-27",117,"ubereats",62
"2019-27",117,"zomato",54
"2019-27",118,"foodpanda",3
"2019-27",118,"ubereats",20
"2019-27",118,"zomato",29
"2019-27",120,"foodpanda",30
"2019-27",120,"ubereats",40
"2019-27",120,"zomato",53
"2019-27",121,"foodpanda",33
"2019-27",121,"ubereats",41
"2019-27",121,"zomato",82
"2019-27",122,"foodpanda",2
"2019-27",122,"ubereats",7
"2019-27",122,"zomato",9
"2019-27",123,"foodpanda",12
"2019-27",123,"ubereats",20
"2019-27",123,"zomato",62
"2019-27",124,"foodpanda",9
"2019-27",124,"zomato",7
"2019-27",125,"foodpanda",1
"2019-27",125,"ubereats",12
"2019-27",125,"zomato",23
"2019-27",126,"foodpanda",19
"2019-27",126,"ubereats",55
"2019-27",126,"zomato",98
"2019-27",127,"zomato",9
"2019-27",128,"foodpanda",9
"2019-27",128,"ubereats",17
"2019-27",128,"zomato",52
"2019-27",129,"foodpanda",15
"2019-27",129,"ubereats",22
"2019-27",129,"zomato",35
"2019-27",130,"ubereats",4
"2019-27",130,"zomato",6
"2019-27",131,"foodpanda",10
"2019-27",131,"ubereats",27
"2019-27",131,"zomato",22
"2019-27",132,"foodpanda",31
"2019-27",132,"ubereats",48
"2019-27",132,"zomato",104
"2019-27",133,"ubereats",3
"2019-27",133,"zomato",4
"2019-27",134,"foodpanda",2
"2019-27",134,"ubereats",6
"2019-27",134,"zomato",6
"2019-27",135,"foodpanda",8
"2019-27",135,"ubereats",10
"2019-27",135,"zomato",9
"2019-27",136,"foodpanda",3
"2019-27",136,"ubereats",2
"2019-27",136,"zomato",42
"2019-27",137,"zomato",10
"2019-27",138,"foodpanda",3
"2019-27",138,"ubereats",1
"2019-27",138,"zomato",1
"2019-27",139,"foodpanda",29
"2019-27",139,"ubereats",48
"2019-27",139,"zomato",121
"2019-27",140,"foodpanda",2
"2019-27",140,"ubereats",6
"2019-27",140,"zomato",15
"2019-27",142,"foodpanda",13
"2019-27",142,"ubereats",22
"2019-27",142,"zomato",26
"2019-27",143,"ubereats",6
"2019-27",144,"foodpanda",1
"2019-27",144,"ubereats",7
"2019-27",144,"zomato",7
"2019-27",146,"foodpanda",2
"2019-27",146,"ubereats",10
"2019-27",146,"zomato",12
"2019-27",147,"ubereats",2
"2019-27",147,"zomato",1
"2019-27",148,"foodpanda",12
"2019-27",148,"ubereats",34
"2019-27",148,"zomato",65
"2019-27",149,"foodpanda",1
"2019-27",149,"ubereats",27
"2019-27",149,"zomato",19
"2019-27",150,"foodpanda",4
"2019-27",150,"ubereats",23
"2019-27",150,"zomato",27
"2019-27",151,"ubereats",11
"2019-27",151,"zomato",9
"2019-27",152,"ubereats",8
"2019-27",153,"foodpanda",479
"2019-27",153,"ubereats",1122
"2019-27",153,"zomato",2034
"2019-27",155,"ubereats",6
"2019-27",156,"foodpanda",11
"2019-27",156,"ubereats",30
"2019-27",156,"zomato",59
"2019-27",157,"foodpanda",16
"2019-27",157,"ubereats",79
"2019-27",157,"zomato",81
"2019-27",158,"foodpanda",12
"2019-27",158,"ubereats",18
"2019-27",158,"zomato",23
"2019-27",160,"foodpanda",21
"2019-27",160,"ubereats",30
"2019-27",160,"zomato",95
